NAME	TITLE	SCORE	
VN1R5	VN1R5	0.019988159	
C8ORFK32	C8ORFK32	0.019987192	
PALM2-AKAP2	PALM2-AKAP2	0.019982506	
PON1	PON1	0.019970838	
FAM122A	FAM122A	0.019969437	
POTEG	POTEG	0.019964762	
TMEM40	TMEM40	0.019964313	
MTM	MTM	0.019959852	
DIP2C	DIP2C	0.019956324	
TULP3	TULP3	0.019952603	
TIFAB	TIFAB	0.019949056	
NOVA2	NOVA2	0.019947195	
PCK1	PCK1	0.01994301	
SETD3	SETD3	0.019942703	
CTNS	CTNS	0.019935101	
PH-4	PH-4	0.01992567	
BOAT	BOAT	0.019921962	
KDM6B	KDM6B	0.019917715	
ZNF26	ZNF26	0.019909807	
THAP2	THAP2	0.019897794	
IKZF4	IKZF4	0.019897232	
IDO2	IDO2	0.019896643	
MYO18B	MYO18B	0.019894086	
CPEB3	CPEB3	0.01989051	
RHOBTB1	RHOBTB1	0.019888094	
IL12RB2	IL12RB2	0.019886088	
INPP5K	INPP5K	0.019876592	
KIAA1239	KIAA1239	0.019862674	
RNF41	RNF41	0.01985836	
CNOT4	CNOT4	0.019857215	
TNRC4	TNRC4	0.019850118	
GLIPR1L1	GLIPR1L1	0.019846983	
LDHAL6B	LDHAL6B	0.019842848	
WDR65	WDR65	0.019841885	
WDR4	WDR4	0.019840516	
AP4E1	AP4E1	0.019836571	
NAG18	NAG18	0.01982524	
LIPL4	LIPL4	0.019823806	
CNN2	CNN2	0.019818448	
KIR2DL2	KIR2DL2	0.019811321	
INTS5	INTS5	0.019806145	
ZNF334	ZNF334	0.019801462	
COCH	COCH	0.019799348	
TMCO4	TMCO4	0.019792488	
RNF20	RNF20	0.019790873	
STAM	STAM	0.019790567	
FLJ34047	FLJ34047	0.01979016	
TMEM194	TMEM194	0.019788362	
SNORD83B	SNORD83B	0.019787543	
C15orf5	C15orf5	0.019785669	
ZNF17	ZNF17	0.019781698	
DPP6	DPP6	0.019780507	
HLA-DQB2	HLA-DQB2	0.019771475	
CASP4	CASP4	0.019771034	
LARGE	LARGE	0.01977083	
STK17A	STK17A	0.019770633	
PIK3R3	PIK3R3	0.019768098	
TTTY4C	TTTY4C	0.019767992	
GPBP1L1	GPBP1L1	0.019760806	
RCOR1	RCOR1	0.019759016	
RNU86	RNU86	0.019749897	
MIR449C	MIR449C	0.01974884	
KIAA1310	KIAA1310	0.019736497	
KCNE1L	KCNE1L	0.019724863	
MIR93	MIR93	0.01972479	
FKBP4	FKBP4	0.01971377	
CLASP2	CLASP2	0.019706575	
TFAM	TFAM	0.01970032	
CPT1A	CPT1A	0.019695338	
ZNF706	ZNF706	0.019694831	
FLJ45248	FLJ45248	0.019687556	
MIR549	MIR549	0.019684957	
KCNN1	KCNN1	0.019683845	
MIER3	MIER3	0.01968165	
GPR126	GPR126	0.019678773	
LRP2	LRP2	0.019672973	
VPS37B	VPS37B	0.019672856	
ACSL1	ACSL1	0.019671753	
NRARP	NRARP	0.01967152	
SYT10	SYT10	0.019665398	
PROX2	PROX2	0.019656964	
NLRP6	NLRP6	0.019654768	
ZNF157	ZNF157	0.019647047	
FLJ45300	FLJ45300	0.01964689	
CPA2	CPA2	0.019646168	
C20orf3	C20orf3	0.019645171	
TEF	TEF	0.019639632	
DDX3Y	DDX3Y	0.019634984	
CFL2	CFL2	0.019633304	
PHKA2	PHKA2	0.019630574	
RAB11FIP5	RAB11FIP5	0.019620053	
TIAM1	TIAM1	0.019608464	
C9orf64	C9orf64	0.01960341	
SYT3	SYT3	0.019591533	
MIR942	MIR942	0.019588798	
NR2E3	NR2E3	0.019578429	
NOLA1	NOLA1	0.019578317	
CYS1	CYS1	0.01957779	
FLJ22662	FLJ22662	0.019575365	
GPRC5C	GPRC5C	0.019573616	
MLANA	MLANA	0.019565795	
ZNF761	ZNF761	0.019564794	
LGALS4	LGALS4	0.019554907	
MIR519B	MIR519B	0.019554468	
CHRNG	CHRNG	0.019551378	
TSEN15	TSEN15	0.019549128	
DDHD2	DDHD2	0.019542878	
MESTIT1	MESTIT1	0.019540716	
SLC29A3	SLC29A3	0.01953878	
IGSF1	IGSF1	0.01953588	
ADD2	ADD2	0.019532012	
C1orf168	C1orf168	0.01951752	
WDR48	WDR48	0.019510094	
OMD	OMD	0.01950498	
C13orf37	C13orf37	0.01949858	
SFTPA2	SFTPA2	0.01949855	
CCDC109A	CCDC109A	0.019480258	
P11	P11	0.019478232	
HS3ST3A1	HS3ST3A1	0.01947802	
ERCC5	ERCC5	0.019474912	
ZNF710	ZNF710	0.019474708	
SNORD18B	SNORD18B	0.019462379	
PLEKHH1	PLEKHH1	0.019457	
TLE4	TLE4	0.019456776	
TPD52L3	TPD52L3	0.01945606	
C1D	C1D	0.019448852	
MIR200C	MIR200C	0.019448837	
ARPC5	ARPC5	0.019444175	
TAAR2	TAAR2	0.019443696	
ABCC6P1	ABCC6P1	0.019439701	
SOLH	SOLH	0.019430568	
ELFN2	ELFN2	0.019410146	
MIR1308	MIR1308	0.019403664	
USP9X	USP9X	0.019401612	
HCRTR1	HCRTR1	0.019395301	
BHLHB9	BHLHB9	0.019387387	
GPC3	GPC3	0.019380763	
LDLRAD1	LDLRAD1	0.019375857	
HMGB4	HMGB4	0.01937127	
ECE1	ECE1	0.019370725	
CENPI	CENPI	0.019368486	
HSPA1A	HSPA1A	0.01936001	
SNHG9	SNHG9	0.019357407	
DKFZP434L187	DKFZP434L187	0.01935679	
MYCBP	MYCBP	0.019351002	
FLJ16126	FLJ16126	0.019350905	
GEMIN7	GEMIN7	0.019348355	
BHLHB3	BHLHB3	0.019347299	
FAM193B	FAM193B	0.019335322	
BRWD1	BRWD1	0.019332072	
ABO	ABO	0.019331789	
FLJ42291	FLJ42291	0.01932902	
CDH7	CDH7	0.019327167	
RALGAPA1	RALGAPA1	0.019326832	
OR1A2	OR1A2	0.019325549	
PTH	PTH	0.019324256	
NLRX1	NLRX1	0.019301387	
AHCTF1	AHCTF1	0.019296	
NT5DC4	NT5DC4	0.01929447	
SLC36A4	SLC36A4	0.019292787	
C1orf227	C1orf227	0.019290155	
FBXW5	FBXW5	0.019290036	
PAK7	PAK7	0.01928981	
FIGNL1	FIGNL1	0.019286968	
POLR1B	POLR1B	0.019286392	
PDIA2	PDIA2	0.01927898	
KRTAP9-4	KRTAP9-4	0.019270858	
KIAA0125	KIAA0125	0.019270234	
ROR2	ROR2	0.019266367	
CYP3A43	CYP3A43	0.019265907	
SCN2A	SCN2A	0.019252274	
SLC25A40	SLC25A40	0.019248063	
C5orf23	C5orf23	0.019238016	
CGA	CGA	0.019236377	
RHOBTB2	RHOBTB2	0.019234957	
ZNF668	ZNF668	0.019232603	
KIAA0258	KIAA0258	0.019226918	
KRT8P15	KRT8P15	0.01921451	
NPAS4	NPAS4	0.019210875	
DIS3L2	DIS3L2	0.019201417	
OPLAH	OPLAH	0.019199967	
TRPV1	TRPV1	0.01919845	
H2AFB1	H2AFB1	0.019192833	
KIR2DL5B	KIR2DL5B	0.019187564	
CYP27C1	CYP27C1	0.019186616	
SNORD34	SNORD34	0.01918294	
STX6	STX6	0.01918098	
ASB14	ASB14	0.019173877	
CTDSPL	CTDSPL	0.01917124	
GRIK5	GRIK5	0.019171193	
NIPA2	NIPA2	0.01917029	
GNAZ	GNAZ	0.019163828	
MMP21	MMP21	0.019156782	
FLJ23834	FLJ23834	0.019155048	
DEFB105A	DEFB105A	0.019149894	
DMC1	DMC1	0.019149628	
ATP1B4	ATP1B4	0.019146271	
OR8D2	OR8D2	0.019134529	
HMGCR	HMGCR	0.01913411	
FOXL1	FOXL1	0.019132355	
RGPD4	RGPD4	0.0191226	
DOCK9	DOCK9	0.019117283	
FGF23	FGF23	0.01911521	
HPSE	HPSE	0.019112865	
LIPE	LIPE	0.019102074	
HDAC6	HDAC6	0.019098613	
MIR548O	MIR548O	0.019096963	
PDCD10	PDCD10	0.019088775	
SLK	SLK	0.019083988	
GIMAP1	GIMAP1	0.01908094	
REM2	REM2	0.019080592	
TSSK3	TSSK3	0.01907564	
PCDH11Y	PCDH11Y	0.019062834	
LEF1	LEF1	0.019059239	
PTBP2	PTBP2	0.019049874	
UCHL5	UCHL5	0.01904857	
BAZ1A	BAZ1A	0.01904731	
HGSNAT	HGSNAT	0.019045973	
RNU5A	RNU5A	0.019039802	
CYTSA	CYTSA	0.019037502	
SNX7	SNX7	0.019034542	
PISRT1	PISRT1	0.019033164	
SNORA27	SNORA27	0.019027868	
MUC1	MUC1	0.019026084	
ZFHX2	ZFHX2	0.01902086	
NCRNA00112	NCRNA00112	0.019018754	
NUDT16	NUDT16	0.019004123	
FLJ40712	FLJ40712	0.019003782	
MED13	MED13	0.018995756	
LECT1	LECT1	0.01899513	
ERCC-00171	ERCC-00171	0.01899178	
NFRKB	NFRKB	0.018991414	
LRRTM2	LRRTM2	0.01899038	
EIF2AK4	EIF2AK4	0.0189874	
GGT7	GGT7	0.018982228	
SCYL3	SCYL3	0.018981745	
FGF2	FGF2	0.018981323	
C2orf39	C2orf39	0.018968519	
TGFB3	TGFB3	0.018966066	
OR11H1	OR11H1	0.018951748	
ANXA1	ANXA1	0.018937932	
CKAP2L	CKAP2L	0.018937383	
CTRL	CTRL	0.018932324	
KCNIP3	KCNIP3	0.018931482	
FOXH1	FOXH1	0.018928695	
CPLX4	CPLX4	0.018913466	
NOL9	NOL9	0.018896673	
OLR1	OLR1	0.01889651	
BTBD10	BTBD10	0.01888145	
ARID3C	ARID3C	0.018879937	
SMTNL1	SMTNL1	0.018868512	
P2RY13	P2RY13	0.018868027	
PCDH7	PCDH7	0.01886472	
RBM15	RBM15	0.018863508	
PPP4R1	PPP4R1	0.018858407	
CHORDC1	CHORDC1	0.018852256	
PCDHA3	PCDHA3	0.018840155	
NLRC4	NLRC4	0.01883482	
SDCBP2	SDCBP2	0.018829947	
KHDRBS1	KHDRBS1	0.018827943	
C1orf162	C1orf162	0.018818904	
FLJ16124	FLJ16124	0.018817974	
EPHB2	EPHB2	0.01881063	
TBC1D25	TBC1D25	0.018800491	
SLC10A6	SLC10A6	0.018797839	
FLJ44048	FLJ44048	0.018796463	
CC2D2B	CC2D2B	0.018789558	
KIT	KIT	0.01878641	
FCGR1A	FCGR1A	0.018776929	
PIAS3	PIAS3	0.01876311	
ALDH1B1	ALDH1B1	0.018759655	
ZNF382	ZNF382	0.018747287	
CSN2	CSN2	0.018745007	
FOXD4L1	FOXD4L1	0.01874264	
PTPN3	PTPN3	0.018736875	
SLC12A7	SLC12A7	0.018733729	
AJAP1	AJAP1	0.018727997	
ARL4A	ARL4A	0.018726338	
CHPF	CHPF	0.018725805	
PCDHGA12	PCDHGA12	0.018725129	
GUCY2F	GUCY2F	0.018724855	
TRIM37	TRIM37	0.01872367	
FADS3	FADS3	0.018720392	
IL1A	IL1A	0.018712532	
SNORD84	SNORD84	0.018701306	
LBR	LBR	0.018698838	
SAMD1	SAMD1	0.018691504	
GDPD3	GDPD3	0.0186905	
SUPV3L1	SUPV3L1	0.018687053	
C11orf64	C11orf64	0.018673925	
SNORD126	SNORD126	0.018673137	
FREM3	FREM3	0.018648408	
UBQLNL	UBQLNL	0.018648023	
NACC1	NACC1	0.018644372	
TPPP2	TPPP2	0.018640155	
MMP16	MMP16	0.018629584	
GIMAP8	GIMAP8	0.018625965	
GABRQ	GABRQ	0.018621383	
CD9	CD9	0.018620044	
B3Gn-T6	B3Gn-T6	0.01861627	
UBQLN2	UBQLN2	0.018614735	
MIR632	MIR632	0.018613862	
SULT1B1	SULT1B1	0.01860883	
RBM20	RBM20	0.01860754	
C3orf23	C3orf23	0.018603703	
TBC1D3C	TBC1D3C	0.01859872	
PXN	PXN	0.018588983	
SNAP23	SNAP23	0.018587662	
TAAR3	TAAR3	0.018583886	
ERCC-00117	ERCC-00117	0.018577669	
CANX	CANX	0.018570649	
HOOK3	HOOK3	0.01857054	
LEMD3	LEMD3	0.018563772	
FSD1	FSD1	0.018554274	
OR6W1P	OR6W1P	0.018548235	
OXNAD1	OXNAD1	0.018543717	
PCDH19	PCDH19	0.01853577	
WDR45L	WDR45L	0.018532965	
DTNBP1	DTNBP1	0.018529285	
FBXO10	FBXO10	0.01852919	
C1orf222	C1orf222	0.018527947	
ACTL7B	ACTL7B	0.018509198	
MIR920	MIR920	0.018507315	
TCEB3	TCEB3	0.018507307	
C10orf50	C10orf50	0.01850193	
GRHL3	GRHL3	0.018500665	
PTX3	PTX3	0.018495476	
FAM123C	FAM123C	0.01849452	
SLC12A2	SLC12A2	0.018488534	
PLEKHA5	PLEKHA5	0.018488493	
SUPT3H	SUPT3H	0.018487517	
ZNF37A	ZNF37A	0.018482985	
MAP3K3	MAP3K3	0.018478299	
ZNF669	ZNF669	0.018478267	
YRDC	YRDC	0.01847533	
C6orf1	C6orf1	0.018474326	
CP	CP	0.018472686	
DHX40P	DHX40P	0.018472629	
ST8SIA2	ST8SIA2	0.018461255	
MAML3	MAML3	0.018445848	
SLC5A6	SLC5A6	0.018441146	
DCAF4L1	DCAF4L1	0.018430004	
NXT2	NXT2	0.018428031	
HUS1B	HUS1B	0.01842226	
VEZF1	VEZF1	0.018421259	
GPR108	GPR108	0.018415751	
KRTAP20-3	KRTAP20-3	0.01841126	
MCM3AP	MCM3AP	0.0184097	
TRIM6	TRIM6	0.018403511	
LAMA1	LAMA1	0.01839765	
PANK3	PANK3	0.018396104	
EREG	EREG	0.018384598	
ECSIT	ECSIT	0.018382361	
LARP1B	LARP1B	0.01837768	
DPY19L3	DPY19L3	0.01837683	
CCDC42	CCDC42	0.018368576	
OR4E2	OR4E2	0.018348593	
TMEM178	TMEM178	0.018345898	
NEUROD2	NEUROD2	0.01834028	
DEFB32	DEFB32	0.018331362	
SLPI	SLPI	0.01833044	
FCGR2A	FCGR2A	0.018328607	
CT45A5	CT45A5	0.01831838	
PPP3R2	PPP3R2	0.018316971	
RABGEF1	RABGEF1	0.018315393	
MAGI2	MAGI2	0.018313073	
TMEM43	TMEM43	0.018307455	
KCNJ15	KCNJ15	0.018306851	
EGFR	EGFR	0.018300656	
HPN	HPN	0.018296555	
HFE	HFE	0.018295163	
TRIM6-TRIM34	TRIM6-TRIM34	0.018291984	
COMMD2	COMMD2	0.018290402	
FLJ32252	FLJ32252	0.018286742	
RNF40	RNF40	0.018280845	
MIR618	MIR618	0.018275935	
PSMD11	PSMD11	0.018275043	
YWHAQ	YWHAQ	0.018273205	
SLC22A7	SLC22A7	0.018266836	
RHOA	RHOA	0.01826416	
OR5P2	OR5P2	0.018262152	
LRCH4	LRCH4	0.01826094	
CELA2B	CELA2B	0.01825335	
S1PR3	S1PR3	0.018252218	
TMBIM1	TMBIM1	0.018248707	
NDUFA4L2	NDUFA4L2	0.018247208	
XAGE1C	XAGE1C	0.018237872	
OGFR	OGFR	0.018235678	
FAM9B	FAM9B	0.018221043	
ASCL4	ASCL4	0.018218745	
ZNF335	ZNF335	0.018207798	
ATP10D	ATP10D	0.018207604	
IFNA14	IFNA14	0.018207194	
ZC3H14	ZC3H14	0.018205162	
ARL2BP	ARL2BP	0.018195853	
SFRS13A	SFRS13A	0.018195083	
USP9Y	USP9Y	0.018194143	
ZNF365	ZNF365	0.018182674	
MMP26	MMP26	0.018168798	
CST7	CST7	0.018165974	
SNPH	SNPH	0.018163607	
RBMX	RBMX	0.018157482	
KIF1B	KIF1B	0.01815629	
DCST1	DCST1	0.018154826	
C10orf54	C10orf54	0.01815203	
SLC1A5	SLC1A5	0.018144734	
GOSR1	GOSR1	0.01814412	
CCL17	CCL17	0.01814355	
TTR	TTR	0.01814272	
NCRNA00162	NCRNA00162	0.018137835	
VWA5B1	VWA5B1	0.018136058	
BAT2L	BAT2L	0.018133733	
TNFAIP8	TNFAIP8	0.018130835	
U2AF2	U2AF2	0.018128784	
LBX1	LBX1	0.0181277	
ZNF665	ZNF665	0.018111987	
ADM	ADM	0.018108297	
USP6NL	USP6NL	0.018104417	
NANOG	NANOG	0.018104186	
AADAT	AADAT	0.018088441	
PTBP1	PTBP1	0.018086344	
HFE2	HFE2	0.018083405	
TMEM62	TMEM62	0.018080976	
NAP1L4	NAP1L4	0.018074155	
CAPS2	CAPS2	0.018070962	
LARP4B	LARP4B	0.018069196	
C14orf115	C14orf115	0.018066436	
PCDHGA2	PCDHGA2	0.018061198	
FLJ34870	FLJ34870	0.01806033	
NRBF2	NRBF2	0.018057639	
LBP	LBP	0.018055791	
CRYBB1	CRYBB1	0.0180513	
FSBP	FSBP	0.018049465	
MGC40170	MGC40170	0.018048625	
C4orf17	C4orf17	0.018045781	
KLK15	KLK15	0.018020488	
OR6N2	OR6N2	0.018019708	
OR4L1	OR4L1	0.018011613	
PHACTR3	PHACTR3	0.018011525	
C11orf44	C11orf44	0.018006945	
STAMBP	STAMBP	0.018003587	
BTBD15	BTBD15	0.01799736	
MED26	MED26	0.017997293	
VAV1	VAV1	0.01799331	
CDC25B	CDC25B	0.017991928	
PSMA4	PSMA4	0.017989805	
MUCDHL	MUCDHL	0.017989414	
ABCC3	ABCC3	0.01798251	
ZNF322A	ZNF322A	0.017978748	
PLA2G3	PLA2G3	0.017976278	
WDR35	WDR35	0.017969474	
MIR365-2	MIR365-2	0.017968822	
ZNF683	ZNF683	0.01796676	
OR56B4	OR56B4	0.017963922	
SMPDL3B	SMPDL3B	0.017960789	
BARD1	BARD1	0.017957127	
MPP4	MPP4	0.017950779	
SMYD1	SMYD1	0.017948274	
CCDC58	CCDC58	0.017940128	
ZNF831	ZNF831	0.01793891	
TUBB4Q	TUBB4Q	0.017933944	
SLC40A1	SLC40A1	0.017921668	
FEZ2	FEZ2	0.0179197	
DSCR6	DSCR6	0.017912447	
TMEM166	TMEM166	0.017911112	
BRD9	BRD9	0.017910965	
RBP2	RBP2	0.017910287	
MIR302F	MIR302F	0.017909044	
EXT2	EXT2	0.017907213	
STK4	STK4	0.017902708	
ZBTB12	ZBTB12	0.01789185	
COG8	COG8	0.017889127	
UCA1	UCA1	0.017884595	
SLC23A2	SLC23A2	0.017874466	
DSCAM	DSCAM	0.017873585	
SNORA47	SNORA47	0.017870408	
MAGEB6B	MAGEB6B	0.017868754	
CLSTN1	CLSTN1	0.017861856	
CAPNS2	CAPNS2	0.01785756	
BATF	BATF	0.01785581	
MIR448	MIR448	0.017853646	
CEACAM21	CEACAM21	0.017845996	
GJD4	GJD4	0.017844992	
C22orf31	C22orf31	0.017843286	
HNF1B	HNF1B	0.017841179	
C12orf69	C12orf69	0.017840298	
BSPRY	BSPRY	0.017838519	
CCDC104	CCDC104	0.017834766	
TTC39A	TTC39A	0.017828701	
C14orf139	C14orf139	0.017822709	
FLJ32810	FLJ32810	0.017819883	
MIR30A	MIR30A	0.017819153	
UQCR	UQCR	0.017788168	
IFRD2	IFRD2	0.017779548	
RARS	RARS	0.01776506	
MS4A8B	MS4A8B	0.01776503	
SFRS12	SFRS12	0.017748201	
ABCG5	ABCG5	0.017746212	
CHRFAM7A	CHRFAM7A	0.017743252	
ACER3	ACER3	0.017741822	
WDR26	WDR26	0.017740566	
FARP2	FARP2	0.017733194	
PLEKHG4B	PLEKHG4B	0.017732583	
YY2	YY2	0.017727133	
UBE2QP2	UBE2QP2	0.017717645	
MIR200A	MIR200A	0.0177157	
TMEM20	TMEM20	0.017715292	
IPPK	IPPK	0.017710544	
IZUMO1	IZUMO1	0.01770804	
ZNF525	ZNF525	0.017705573	
COX7B2	COX7B2	0.017687839	
IRF2BP2	IRF2BP2	0.01768513	
TM4SF1	TM4SF1	0.017682957	
L1CAM	L1CAM	0.017679155	
C17orf68	C17orf68	0.017668843	
PRAM1	PRAM1	0.017667163	
HCG22	HCG22	0.017664568	
C1QL3	C1QL3	0.017661273	
ZNF594	ZNF594	0.017656485	
DKFZp686D0972	DKFZp686D0972	0.017655805	
OR2D2	OR2D2	0.01765504	
SPATC1	SPATC1	0.017654674	
POPDC2	POPDC2	0.017654652	
MIR643	MIR643	0.017653776	
MLLT1	MLLT1	0.017653314	
MS4A5	MS4A5	0.017643664	
OR6C65	OR6C65	0.01763649	
NOP2	NOP2	0.017626386	
C22orf25	C22orf25	0.017625747	
DHRS9	DHRS9	0.017625136	
ERCC-00157	ERCC-00157	0.017625071	
KNDC1	KNDC1	0.017619371	
WRNIP1	WRNIP1	0.01761893	
FLJ42842	FLJ42842	0.017608276	
CEP63	CEP63	0.017587723	
ERCC-00004	ERCC-00004	0.01758342	
HSD17B12	HSD17B12	0.017561149	
C11orf41	C11orf41	0.017557463	
KIAA1772	KIAA1772	0.017540388	
RETN	RETN	0.017537683	
DRAM1	DRAM1	0.017532807	
SERPINF2	SERPINF2	0.01753064	
ATG10	ATG10	0.017525053	
INADL	INADL	0.017521147	
TCF7L2	TCF7L2	0.017516606	
ABCF1	ABCF1	0.017516566	
BMF	BMF	0.0175083	
MIR570	MIR570	0.017499885	
AGRN	AGRN	0.017496275	
LDHB	LDHB	0.017494353	
ABCC6	ABCC6	0.017492227	
SNORA74A	SNORA74A	0.017492166	
GLIPR1	GLIPR1	0.01749155	
GTSF1	GTSF1	0.0174878	
MS4A3	MS4A3	0.017479522	
STX1B	STX1B	0.017468734	
IL6	IL6	0.017465282	
MYF6	MYF6	0.017464953	
OR5L2	OR5L2	0.017462866	
C20orf194	C20orf194	0.017460432	
IGF2BP3	IGF2BP3	0.017458914	
SERPIND1	SERPIND1	0.017456409	
GLRX	GLRX	0.017451404	
XYLT2	XYLT2	0.01744666	
C2CD4A	C2CD4A	0.017433971	
F2RL2	F2RL2	0.01743102	
UBE2Q1	UBE2Q1	0.017428905	
SLC16A10	SLC16A10	0.017427607	
TCF21	TCF21	0.01742398	
SUPT16H	SUPT16H	0.01741742	
ZNF33B	ZNF33B	0.017416878	
C1orf25	C1orf25	0.017412117	
ERCC-00083	ERCC-00083	0.017411621	
FZR1	FZR1	0.017404446	
HAPLN4	HAPLN4	0.017398579	
RAD51AP1	RAD51AP1	0.017397422	
CTNND1	CTNND1	0.017393544	
C9orf164	C9orf164	0.017389085	
USP46	USP46	0.017385954	
ERCC8	ERCC8	0.017368646	
RSPO3	RSPO3	0.017368404	
EVI2A	EVI2A	0.017363904	
CENPC1	CENPC1	0.017358227	
FLJ25076	FLJ25076	0.017355215	
LARS	LARS	0.017352987	
ZNF805	ZNF805	0.017349364	
MIR2276	MIR2276	0.01734372	
BTBD7	BTBD7	0.017340727	
FAM160A1	FAM160A1	0.017340133	
GPA33	GPA33	0.017338868	
C10orf41	C10orf41	0.017336445	
NUCB1	NUCB1	0.01733461	
MGC12538	MGC12538	0.01733397	
B3GALT2	B3GALT2	0.017333543	
DEFB135	DEFB135	0.017322067	
ENO1	ENO1	0.017317789	
ZYG11A	ZYG11A	0.01730555	
OLFML1	OLFML1	0.017302131	
HLA-DPB2	HLA-DPB2	0.017298082	
GRAMD4	GRAMD4	0.017290628	
ACO2	ACO2	0.017288992	
OTOS	OTOS	0.017286299	
SMAD7	SMAD7	0.017275274	
SRCAP	SRCAP	0.01727108	
PPP2R1A	PPP2R1A	0.01726082	
LCE5A	LCE5A	0.017259607	
PLRG1	PLRG1	0.017256092	
LOXL4	LOXL4	0.017255949	
PYGL	PYGL	0.017254032	
IMPA1	IMPA1	0.017251357	
DAPK2	DAPK2	0.017250298	
ECAT1	ECAT1	0.017250037	
LTB	LTB	0.017248208	
CT45A4	CT45A4	0.017245268	
ST3GAL1	ST3GAL1	0.01723826	
FAM136B	FAM136B	0.017228516	
HDGF2	HDGF2	0.017227614	
SNORD4B	SNORD4B	0.017222794	
RNF212	RNF212	0.017222295	
RBM38	RBM38	0.017221613	
INPP5B	INPP5B	0.017218726	
KLHL20	KLHL20	0.01720963	
ESPN	ESPN	0.017209375	
AGPS	AGPS	0.017203381	
MALT1	MALT1	0.01720131	
KRTAP5-2	KRTAP5-2	0.01719694	
ITGA6	ITGA6	0.017191952	
NOB1	NOB1	0.017178945	
HAUS6	HAUS6	0.017171038	
SYS1	SYS1	0.017163476	
TMED2	TMED2	0.017151004	
KIAA1267	KIAA1267	0.017150486	
WDR44	WDR44	0.017140983	
BPY2C	BPY2C	0.01713836	
TRIM72	TRIM72	0.0171341	
GFER	GFER	0.017131748	
PSKH1	PSKH1	0.017129852	
RRN3P2	RRN3P2	0.017129142	
ERCC-00059	ERCC-00059	0.017129049	
RNF112	RNF112	0.017125089	
HNRPUL1	HNRPUL1	0.01712491	
C15orf39	C15orf39	0.017124671	
MFSD5	MFSD5	0.017120719	
PAX4	PAX4	0.017119084	
C21orf30	C21orf30	0.017116586	
MYF5	MYF5	0.01711481	
SFI1	SFI1	0.017114474	
C12orf12	C12orf12	0.017109014	
RGMB	RGMB	0.017105997	
MLL5	MLL5	0.017105134	
TSPAN13	TSPAN13	0.017098662	
UPRT	UPRT	0.017097004	
KRT85	KRT85	0.017093262	
ANK3	ANK3	0.017091447	
OR2AT4	OR2AT4	0.017089516	
SNTB2	SNTB2	0.017086951	
SORD	SORD	0.017077088	
OR5B17	OR5B17	0.017071586	
PPHLN1	PPHLN1	0.017063366	
UNC5C	UNC5C	0.017059878	
ZC3H12A	ZC3H12A	0.017051429	
PGAP1	PGAP1	0.01705016	
USP38	USP38	0.017045751	
MED4	MED4	0.017040098	
OVOS2	OVOS2	0.017029013	
CCNYL2	CCNYL2	0.0170282	
SLC12A9	SLC12A9	0.01701346	
SLC6A14	SLC6A14	0.017012386	
LACRT	LACRT	0.017012004	
PIP4K2C	PIP4K2C	0.017005932	
FCER1G	FCER1G	0.01699709	
TMIGD1	TMIGD1	0.016995726	
EIF3C	EIF3C	0.01699141	
USP29	USP29	0.016991148	
TRPV3	TRPV3	0.016986925	
TMF1	TMF1	0.016980175	
SLC25A18	SLC25A18	0.016979383	
FAM41AY2	FAM41AY2	0.016966859	
EDA	EDA	0.016959555	
C6orf94	C6orf94	0.016958328	
FRMPD1	FRMPD1	0.0169567	
RALA	RALA	0.016951535	
C10orf110	C10orf110	0.016942972	
UNC5CL	UNC5CL	0.016939461	
HEATR7A	HEATR7A	0.016934916	
MOV10	MOV10	0.016931092	
RFWD3	RFWD3	0.016928539	
HSPA4	HSPA4	0.016919937	
GLG1	GLG1	0.016915502	
SNORA52	SNORA52	0.01690607	
CACNA1H	CACNA1H	0.016901186	
DEDD	DEDD	0.01689549	
SNX27	SNX27	0.016892876	
RRAGB	RRAGB	0.016888902	
TMEM95	TMEM95	0.016887434	
HES3	HES3	0.016886704	
TFAP2E	TFAP2E	0.016884655	
SMOC1	SMOC1	0.01688258	
RIOK3	RIOK3	0.016881905	
FAM72D	FAM72D	0.016880888	
FAM89B	FAM89B	0.016879976	
C20orf177	C20orf177	0.016876193	
PIK3C2G	PIK3C2G	0.016874772	
B3GALNT2	B3GALNT2	0.0168728	
HDGFRP3	HDGFRP3	0.016864039	
TUBA1B	TUBA1B	0.016863415	
GPR50	GPR50	0.016862992	
PLGLA1	PLGLA1	0.016859248	
MOXD1	MOXD1	0.016859066	
HSF4	HSF4	0.01685514	
ZNF317	ZNF317	0.016849218	
PTGFR	PTGFR	0.016845291	
MIR802	MIR802	0.016839609	
PTPRC	PTPRC	0.016838923	
RP13-360B22.2	RP13-360B22.2	0.016838333	
NPHS2	NPHS2	0.016837686	
FAM73A	FAM73A	0.016836857	
KIAA1712	KIAA1712	0.016832761	
EVI5	EVI5	0.016832063	
PRSS35	PRSS35	0.016824808	
TRPM2	TRPM2	0.01682423	
ZNF222	ZNF222	0.016824186	
C16orf82	C16orf82	0.016818358	
DCHS2	DCHS2	0.016807593	
C13orf16	C13orf16	0.016807593	
TMEM189	TMEM189	0.016806984	
TMPRSS9	TMPRSS9	0.016806044	
UGT2B7	UGT2B7	0.016804943	
ATXN7L3	ATXN7L3	0.016803572	
GUCA2A	GUCA2A	0.01679986	
